1242	3796	
8905	11570	
7675	2822	
3919	11710	
12525	4288	
225	13794	
14860	1796	
6530	1479	
13858	2866	
8292	12354	
3308	2085	
8165	13741	
2717	3300	
7761	4324	
8846	6026	
9893	2742	
5935	6211	
9108	6293	
9174	267	
1122	2996	
4582	6836	
2693	3452	
6052	14427	
2852	11226	
14307	6664	
9952	3825	
5527	7665	
13879	3144	
7742	5370	
9175	6904	
12723	3850	
10583	13773	
13692	2205	
13529	9134	
10571	10898	
2620	14866	
1385	10960	
5887	8456	
6910	1274	
231	2587	
1286	4748	
11233	10024	
10317	14496	
6963	14702	
7347	14546	
6804	9561	
2875	2540	
2580	12859	
9981	5254	
2782	6656	
995	4606	
9315	2196	
12225	10305	
10824	4019	
1341	8611	
13575	13404	
11334	9288	
11315	9459	
6330	1623	
4476	14634	
8503	7280	
5683	11131	
13387	4922	
5872	14228	
5334	3595	
8871	4568	
11013	701	
11472	10606	
2050	7337	
7526	4008	
142	9267	
4247	9234	
3449	14258	
11794	12301	
7625	826	
12560	15	
3606	8376	
552	13841	
13326	3737	
13630	6421	
2068	12352	
3358	11129	
554	650	
2434	14508	
480	11127	
4644	13076	
597	7815	
7013	4666	
5578	9054	
8059	8291	
11534	11566	
6425	3883	
11524	10663	
12904	3920	
10417	2414	
9395	593	
9657	12159	
13889	1297	
14873	9672	
13868	8307	
12103	3356	
9382	13563	
9269	12985	
8043	2111	
11093	12103	
3169	1161	
4230	965	
14036	6978	
1373	11929	
1806	12612	
3407	4643	
10011	4907	
10466	1926	
2643	10722	
5716	11989	
6697	11910	
2299	10758	
12920	4129	
1979	12502	
8646	5021	
8006	12761	
2416	10842	
413	13899	
8796	1598	
12069	6072	
12750	112	
5109	1341	
12362	2505	
2372	2145	
12864	2784	
3095	8435	
10342	1153	
9752	11321	
8015	7345	
2378	11210	
6817	1944	
1680	9265	
6204	14491	
14758	14478	
6335	1285	
13792	6115	
7036	6801	
13854	4392	
14380	3799	
9033	7875	
29	2776	
5927	8271	
463	1184	
4490	560	
14398	2128	
11079	8785	
4106	7172	
14473	5786	
11850	8279	
4654	11809	
4887	7609	
8466	11011	
12829	507	
14679	1551	
9036	5991	
13694	11744	
9605	526	
13799	1469	
9479	2591	
9909	8735	
7170	13241	
5013	14798	
13947	13990	
3868	4600	
461	7316	
2528	11216	
1129	7664	
3783	12438	
10396	14713	
12036	11248	
3015	3278	
9944	2565	
3636	710	
12484	10322	
14244	5363	
14789	555	
8117	361	
1936	3903	
721	9640	
14301	9248	
14626	795	
11761	4614	
5425	11085	
10963	9976	
6317	8744	
13712	3134	
2017	625	
5465	8021	
10271	8363	
11650	9104	
1080	7886	
8478	9751	
8549	1788	
702	663	
11223	11952	
1128	10102	
4291	9747	
5708	8352	
890	14532	
14170	14907	
6341	5651	
8855	3940	
13853	3219	
9511	6213	
14408	1138	
9300	2651	
13384	12966	
5124	13567	
10589	5013	
7489	7081	
11859	14849	
6521	12148	
10342	11078	
14494	13323	
14450	13817	
16	5942	
12743	8560	
9630	11384	
10601	856	
10252	5328	
5757	2294	
11782	8121	
3888	3750	
4723	11584	
394	4361	
2397	851	
12303	1591	
13860	1257	
6774	8145	
3970	7409	
9411	13209	
8313	11914	
3983	11344	
13737	14316	
2063	1244	
8558	13522	
14898	3141	
7694	9997	
3539	5858	
7271	13510	
5239	6580	
2407	13999	
14888	11774	
1221	3470	
9624	9103	
1093	5871	
11106	1719	
11026	14933	
4681	13842	
2323	9037	
1940	4051	
7591	3816	
9049	11616	
3701	9762	
11934	12126	
4677	11435	
10896	10521	
2938	2538	
13290	8354	
10785	14137	
8271	3542	
11466	13937	
14866	2638	
1653	14563	
3426	448	
9297	12799	
11252	11706	
4653	10421	
13016	14918	
10745	14766	
8830	10310	
10775	1342	
10865	5717	
9427	4064	
6809	2616	
858	10197	
1479	5543	
3302	3683	
6529	5876	
6335	11631	
14013	7	
5086	766	
9874	4051	
10323	213	
9018	8265	
3382	1211	
2740	11239	
8570	7432	
1839	12084	
13318	12045	
12600	6330	
9765	6639	
9180	977	
2605	12305	
8105	14484	
1868	13485	
4646	12739	
8151	11518	
13164	1108	
9308	10637	
5756	1766	
14095	4991	
9143	8035	
5298	9239	
6557	7425	
2662	7653	
4037	10510	
10590	4482	
10219	5678	
4362	11847	
13279	14931	
3553	6169	
8146	3991	
2831	10475	
620	4280	
2246	8569	
8657	5720	
3993	13532	
13186	14848	
5940	4262	
4247	12697	
1319	7060	
9722	3647	
2249	3747	
8670	7043	
5905	5856	
7535	7379	
14952	5753	
8356	6792	
13467	1993	
13415	10667	
11092	11556	
13413	11316	
5231	14951	
9168	9481	
2258	1618	
1569	11960	
342	5614	
3099	2081	
12363	2541	
10588	9627	
7503	202	
9052	13897	
2079	10222	
14448	5689	
6742	14788	
12072	8529	
3986	11906	
12052	11526	
9822	516	
9534	10938	
5418	8110	
2496	11033	
12551	8958	
4606	5137	
4158	2892	
2966	5099	
13896	1224	
11940	11138	
1248	2294	
11298	14111	
6245	12383	
10309	13559	
596	6263	
1482	13337	
3818	9007	
2519	11280	
13998	12887	
12471	5305	
7125	14682	
9005	14273	
2063	13645	
13266	3495	
4823	14933	
14825	2425	
3248	7916	
10591	13830	
4715	12704	
7672	7247	
9229	14384	
14444	4779	
13821	12500	
11481	8333	
716	1408	
2730	836	
13612	7668	
141	12135	
795	2395	
6843	3290	
11497	8958	
3136	538	
2940	3797	
3402	10113	
5397	3353	
11454	10655	
13483	12993	
14413	6797	
4694	11343	
7598	6367	
3062	8941	
1198	6909	
5546	11513	
7762	486	
5428	13547	
7357	6018	
8009	4183	
9853	441	
574	12796	
4863	8293	
10543	13616	
3883	6090	
13361	8837	
13730	1414	
2415	7443	
4003	12616	
12242	1483	
5022	2289	
3064	7166	
5944	14801	
7263	4056	
14149	12936	
6796	5076	
75	6355	
4620	9005	
7194	2246	
6851	3495	
13050	540	
6875	7232	
6622	4192	
14492	1622	
13540	12718	
11026	6741	
9966	7924	
4205	4517	
8866	1526	
7025	10294	
12181	11531	
5925	5530	
287	5530	
11177	3269	
6984	8344	
13472	13251	
4529	4441	
2469	10750	
5989	4871	
3106	11162	
6877	9572	
4908	5656	
9682	2945	
10602	9459	
12782	10097	
1556	8954	
1124	7429	
9497	12162	
2918	964	
12600	2984	
7724	2798	
6400	4312	
90	9773	
4219	3396	
5363	9081	
6461	13317	
12897	12183	
14058	5335	
14263	11173	
2398	6060	
7758	12220	
1094	10424	
1587	9258	
13515	3011	
12353	3515	
9199	40	
243	2588	
9216	11346	
2802	14436	
1913	7630	
4756	8208	
8280	6585	
12814	4281	
1570	12654	
7064	3211	
11610	5556	
12246	14037	
3145	14034	
12392	7040	
2576	2328	
13959	10261	
8657	2644	
7855	7080	
6035	4229	
4356	7843	
8907	11471	
13037	12240	
5791	779	
4414	3743	
5871	14554	
5529	4864	
1069	4239	
2020	11886	
14243	14710	
2158	13641	
12971	14541	
10082	8606	
1361	2973	
9542	1332	
10389	1172	
2422	14957	
10805	8859	
9193	10231	
2872	11215	
5286	7734	
8069	3182	
2047	3160	
13161	11680	
12466	6085	
11543	672	
8809	10993	
11609	13253	
8528	7032	
6573	11833	
4067	7524	
7675	7693	
11450	3438	
4619	6447	
10533	2375	
10732	745	
2937	11881	
2399	14623	
10565	8031	
2378	5149	
14718	14125	
9464	13483	
7461	3150	
1758	10350	
11667	4448	
2200	219	
6307	2006	
7993	11739	
14173	14234	
2402	2830	
1123	13900	
9585	10509	
4300	10996	
5787	5456	
663	10784	
10389	5712	
3786	2290	
13068	1323	
6223	5858	
549	9322	
5847	4691	
9598	7744	
10873	3284	
12274	6009	
4131	2981	
764	4084	
10945	10444	
14739	287	
372	1659	
7396	9918	
905	12824	
718	14183	
12826	8177	
3766	11493	
11322	5145	
11954	12222	
1722	156	
1442	12035	
3353	6050	
8675	12788	
1184	7556	
14054	9982	
6915	1177	
965	2163	
6051	10810	
10814	5707	
3704	1978	
13376	5228	
3060	1092	
14881	4788	
11907	8088	
4226	14078	
4998	590	
14218	121	
3439	2502	
6311	9617	
10351	13729	
1940	9343	
3803	9903	
10356	1084	
2949	12558	
14469	13102	
5943	10019	
10863	8772	
9282	8361	
14547	6812	
8356	1515	
5105	1878	
5816	13183	
6481	6197	
5672	2522	
5739	1122	
933	6162	
13483	4460	
8919	3243	
6564	9960	
6456	178	
5085	1896	
11522	8735	
13584	13468	
1161	1395	
13983	5218	
3787	7486	
8250	2242	
5308	8883	
9443	8139	
13831	11442	
2187	4396	
2070	14130	
4669	9912	
11962	5153	
9951	5961	
3470	14441	
3554	7471	
12774	13546	
4463	8270	
9997	2134	
14873	14825	
13659	1708	
2033	12974	
5910	2180	
8868	4992	
12128	11796	
6881	531	
6822	421	
9199	328	
11064	5293	
8596	6645	
8044	5785	
3312	5631	
7573	10135	
9327	6494	
10450	13846	
4421	4614	
5057	14674	
11443	13990	
14137	7536	
5104	13199	
14511	1290	
6540	10235	
3632	9151	
13270	11999	
6710	5898	
8309	9574	
9046	1861	
12483	13859	
11549	1459	
5957	7162	
14083	13647	
1263	5300	
2464	7492	
14924	14958	
9947	9393	
6315	8405	
8065	1944	
6078	8184	
10242	1084	
1308	6401	
11711	869	
13638	8241	
12616	13114	
12711	2703	
14226	1825	
11732	8693	
5045	9381	
3650	9600	
2524	14085	
9863	2849	
8150	7893	
6609	12221	
2761	10043	
4355	637	
9294	13001	
12062	10555	
11079	13234	
14652	3122	
10165	5498	
12576	9392	
12150	9998	
10353	10019	
13636	14573	
8084	6853	
1113	922	
11257	10541	
2230	2639	
6958	3339	
8827	10079	
12736	10440	
13969	512	
1049	8880	
5531	7124	
1051	2397	
5354	9339	
4994	4945	
14887	12486	
13919	8103	
11884	8682	
2384	7095	
748	8798	
2949	11396	
217	11755	
3718	1316	
11948	1144	
11273	283	
3014	4391	
1183	2836	
3125	4072	
12062	14974	
2963	11399	
2441	12038	
2713	2740	
5563	5991	
1192	5839	
10690	14899	
2192	9166	
14064	9900	
1193	12237	
13590	1867	
10543	2441	
7169	13764	
4171	8993	
3830	8412	
13187	4633	
1905	9529	
2556	1612	
11977	5828	
12990	13781	
10552	2797	
2814	12538	
11423	6436	
9921	12518	
5590	5031	
3867	13706	
12528	2261	
4120	8951	
7756	3757	
11330	8786	
8849	11396	
5121	10404	
8209	14089	
112	8429	
11334	11191	
6364	4717	
7003	9230	
13632	10687	
1761	2942	
11915	7946	
393	1450	
11187	14805	
9745	1741	
467	5270	
13864	14659	
10216	86	
1539	5902	
7337	11237	
10178	14340	
4325	13550	
2101	3201	
8646	6351	
12895	5871	
8419	4488	
10621	6590	
2771	5829	
4336	5849	
13365	9889	
3365	287	
2157	11489	
9582	5875	
10913	10082	
10346	12577	
13657	1904	
12415	5172	
9509	148	
9784	10921	
3744	12856	
12161	11162	
1458	3227	
4375	9648	
2492	10348	
2981	8280	
12484	4716	
761	8760	
7297	10773	
6484	3759	
4856	14176	
3752	6398	
3188	1384	
2557	4199	
2773	13169	
5156	768	
7695	3884	
12077	8516	
10995	8410	
11603	2270	
3730	2290	
7236	13243	
12278	10937	
5951	10083	
539	12749	
2886	13052	
10562	6030	
11587	14571	
12959	11066	
10503	7975	
11448	27	
1533	1852	
6158	6926	
4318	10833	
6288	10211	
11941	5063	
1338	12628	
13650	12510	
8541	9725	
11684	9109	
3336	2118	
10263	13933	
14508	1991	
3630	4020	
7269	7329	
2810	13425	
12892	2013	
13336	2240	
7889	14987	
1376	5484	
10198	11225	
9905	12028	
6847	7334	
4987	14596	
1198	12442	
10469	8113	
2562	8612	
7420	2344	
10999	4447	
1813	14499	
8570	8578	
977	14273	
9139	1507	
8287	3537	
13564	5039	
288	11307	
3841	9936	
7276	13699	
1613	8908	
458	2731	
10524	13837	
5156	12196	
13928	12579	
14233	9856	
3018	10922	
11483	1727	
6162	9361	
13009	2139	
2578	14913	
12784	7346	
10580	437	
370	9169	
6900	8668	
4104	4432	
9889	6721	
4883	7709	
5964	11595	
902	12736	
2395	14622	
12480	10992	
6920	2221	
12614	585	
3433	10289	
757	13587	
9589	12739	
4421	11800	
4964	4530	
12321	12785	
2717	14074	
6114	13397	
3261	12849	
5211	14656	
51	7871	
8848	8868	
11857	12345	
10440	9694	
8772	5778	
1961	12127	
1564	3287	
14186	6429	
10327	13237	
7820	9158	
8857	10522	
12281	409	
12550	10220	
6543	2041	
10431	14018	
10150	6022	
7619	2189	
7524	4705	
12765	11434	
2395	4044	
3075	11175	
576	8765	
702	11159	
9532	8741	
4053	4412	
3015	11992	
2805	6584	
4960	13931	
8804	8400	
4369	3877	
1723	3366	
5143	4028	
9184	3209	
6520	8781	
2251	4907	
14893	6088	
10817	6927	
9031	5957	
2732	8021	
1678	9431	
9788	7827	
12964	8275	
8222	10465	
10359	1692	
5666	6705	
14286	13055	
13675	2234	
3419	12862	
9208	784	
14222	10460	
5727	9825	
5755	3964	
6801	5662	
8122	1686	
12457	3644	
12316	12462	
3453	11726	
13333	6810	
6007	11641	
11877	10465	
7230	3211	
5760	3371	
13093	12993	
7253	10448	
13109	7012	
10932	2329	
3806	7575	
2121	9669	
12665	8816	
11749	1473	
9305	9888	
10843	7504	
11575	9065	
5336	2922	
7501	1891	
3403	5732	
8970	4338	
10317	13876	
13876	8	
4770	8494	
8100	8531	
8349	4448	
7051	14850	
7602	1839	
13219	7009	
276	12140	
12576	8879	
11575	8951	
5237	12688	
12327	9078	
13082	4492	
12800	4258	
9003	7763	
2247	4406	
3716	6363	
13565	1700	
5193	2263	
5372	646	
1866	9150	
2530	13622	
8484	11702	
7011	9755	
8154	9211	
11403	14896	
3706	9343	
7560	5770	
7692	11831	
12614	10895	
14997	10504	
4020	13109	
12226	10885	
4203	11190	
7728	4166	
8927	8302	
10696	1734	
70	11110	
7287	4825	
9630	6185	
8636	6480	
4715	13119	
1971	9619	
14350	6387	
11983	6514	
6225	6862	
6675	10623	
246	3615	
14873	8643	
7832	12512	
12836	7508	
6505	5309	
1472	11863	
3794	2267	
14666	14288	
3497	922	
3161	6972	
924	6209	
11588	2663	
9285	7749	
2405	7366	
7590	8901	
14515	8683	
3795	421	
12405	9977	
10150	11509	
1722	9955	
3734	926	
10022	7261	
13697	11952	
1775	14622	
14392	7858	
12958	7017	
6682	1280	
440	13862	
5424	4354	
10452	7994	
11816	11375	
14975	6880	
11125	3933	
3787	1650	
11668	7059	
12470	608	
9609	8813	
11319	4923	
6384	10555	
2307	9983	
1247	11263	
12941	9571	
11928	13008	
1221	11214	
8261	8984	
3127	10640	
1764	3839	
3148	5642	
178	9658	
4750	6003	
660	13436	
2076	5968	
7160	12199	
3149	13022	
3410	8182	
3306	12703	
1122	74	
10380	520	
5219	12207	
14357	5875	
5191	787	
5402	6781	
8998	1434	
2478	725	
7893	6641	
14194	6408	
7546	6437	
11416	13421	
13662	3799	
14574	9634	
5428	11775	
600	8659	
1486	1273	
13263	1377	
4366	7176	
69	7751	
3690	2014	
4594	7492	
4817	1277	
3784	4950	
8522	6821	
14571	2484	
13195	8186	
4565	14741	
10343	14889	
12342	802	
4081	760	
2688	14261	
13253	12103	
3432	8485	
5694	8303	
5280	4463	
6650	10765	
6034	1491	
11177	3026	
3527	1784	
14684	1738	
11878	10676	
9587	1103	
10520	1027	
8399	8058	
9663	3003	
6182	12518	
7079	3787	
4372	17	
5373	14950	
7382	12863	
9788	4808	
4123	620	
2830	7947	
7635	454	
5967	12342	
5697	7181	
10446	7011	
4941	11632	
3325	14140	
12738	4238	
13487	10889	
10510	4629	
10489	9680	
2408	4050	
2873	13673	
483	5238	
13507	589	
7225	1281	
10979	11979	
5755	4893	
12676	3166	
812	10458	
7063	2799	
2430	169	
10135	14578	
2572	10583	
7369	8207	
9598	12209	
10546	12376	
1187	7287	
10112	5826	
4025	13142	
8514	14842	
4391	4333	
12748	13965	
1964	14275	
11074	12947	
137	1555	
11117	2505	
12129	5470	
13100	2075	
7721	11284	
10010	14282	
5209	8638	
9597	4863	
634	11162	
503	5412	
3731	4940	
3517	10187	
13444	13550	
8117	13430	
9635	7164	
12076	6386	
7484	10166	
5013	1056	
8314	2963	
4174	9649	
14189	10694	
333	558	
5028	6656	
5432	13521	
2426	10730	
11305	10100	
2941	2844	
5824	9924	
5873	2199	
6250	5809	
7723	620	
288	2941	
3473	12007	
14258	8718	
3111	10115	
1050	4306	
10452	11979	
10526	12294	
11691	4202	
11805	1123	
4365	1480	
12474	8389	
9444	4898	
6686	11145	
7067	4477	
5024	11891	
8353	350	
9911	7178	
4620	8297	
2417	7576	
8313	1908	
12372	2673	
1538	9967	
1977	1143	
12617	4402	
11008	8280	
1401	4299	
4399	9149	
4099	7442	
3196	11407	
4702	1531	
3418	13920	
13944	11864	
8896	8595	
11457	6296	
3844	3018	
6271	7160	
13119	13690	
14891	5452	
5522	4765	
7186	6107	
14767	5163	
6712	12916	
12570	9374	
5784	8248	
10854	1601	
4294	382	
10076	9243	
2061	6740	
3390	14942	
3452	8537	
8049	14919	
10290	2797	
11169	9353	
12955	3185	
14590	5027	
123	12640	
3525	8690	
5512	4497	
7089	4444	
420	8656	
5392	5499	
2511	12432	
7434	9809	
2915	5312	
9204	10294	
2961	14463	
6147	604	
7217	6797	
1724	3987	
14430	10479	
1304	6894	
4520	2990	
13245	7552	
13251	11781	
48	4180	
9037	2734	
13917	8737	
