1967	2688	
10346	7270	
7220	4612	
13101	3719	
5921	3523	
14127	13018	
8312	531	
10337	6199	
327	14233	
10074	7041	
4593	8479	
4662	5740	
12904	1777	
11249	3157	
8913	1141	
5123	11558	
7600	8100	
3149	7932	
7506	14745	
3137	10567	
6810	3373	
10344	6014	
1691	12909	
10574	8189	
3012	6481	
6575	4212	
1865	12945	
10597	3981	
10758	14405	
4673	7737	
13670	6930	
14847	7183	
7746	6532	
12526	7746	
13390	13925	
7548	10678	
5517	7624	
5073	10431	
3892	4618	
1778	534	
6348	2526	
8998	4017	
12937	5603	
6733	10078	
13424	6245	
9987	10340	
14085	14332	
4820	126	
1330	6924	
10266	14572	
14243	8146	
4362	10303	
4046	8232	
13901	1305	
14377	8870	
3218	3351	
7612	109	
313	5045	
765	2537	
11378	13412	
2474	4978	
8051	10378	
12377	13999	
4520	7230	
3283	9256	
973	5854	
13511	6734	
11719	4911	
11074	8329	
7673	10200	
12996	8013	
12923	13868	
14591	5866	
6164	10338	
10249	10071	
13232	5546	
2432	12371	
13252	1974	
12133	7959	
6254	3371	
7385	7251	
14410	8971	
1444	3556	
7855	12937	
3556	9846	
6033	7920	
5978	11108	
2791	6751	
10297	6001	
5676	14365	
11736	10290	
715	8533	
5631	8690	
7899	13286	
7790	10073	
7002	4698	
9376	9834	
8598	12513	
9830	11704	
2935	9033	
12712	5132	
5008	12588	
14359	765	
12492	10118	
12102	10525	
1069	2762	
12967	13508	
12983	11456	
8298	1092	
10747	4933	
8415	13960	
5104	14967	
6501	11657	
8036	10	
2019	9406	
11593	5652	
11083	3439	
3698	10714	
12631	4982	
6820	5549	
5923	6411	
7114	3157	
11154	723	
13768	152	
3629	4956	
5417	14366	
4382	9943	
1580	1236	
12859	7099	
4977	948	
7101	3458	
9346	605	
2480	11810	
10412	13620	
781	122	
7253	4727	
7123	6886	
11975	9177	
5261	11378	
7850	9888	
5964	7959	
9832	6367	
11581	2301	
1834	2663	
3894	12269	
13400	10993	
14393	6720	
14174	3777	
12195	9898	
11146	10512	
13310	6469	
6553	8328	
7411	308	
4369	10948	
9899	8149	
11577	2980	
8300	14801	
11365	3530	
6641	2283	
8214	412	
3042	12770	
9406	5038	
5315	2189	
1433	7643	
3752	10122	
13863	3256	
2582	11411	
4742	3165	
4677	990	
14812	10657	
13482	8120	
7498	721	
1440	893	
14764	5460	
10630	1854	
7140	9438	
3460	1895	
12831	1223	
9215	9244	
5015	8167	
8084	13112	
7288	8209	
12801	10193	
542	12241	
14495	14083	
2243	7315	
6100	1383	
12095	6186	
1485	7776	
4688	13617	
14704	5091	
4793	9377	
10023	13920	
1630	11824	
4704	4305	
8061	10986	
14786	3485	
13864	1239	
5083	4706	
2711	2529	
13484	7117	
1627	13888	
1254	9143	
3581	9467	
12069	7902	
14829	13389	
11002	14348	
10071	8378	
6943	4304	
2615	13901	
7644	9480	
5453	12967	
5390	3624	
11156	13310	
12335	14849	
14140	6064	
14337	10881	
9095	10778	
3251	722	
4961	13913	
5886	610	
824	3580	
2786	12335	
2059	7796	
7009	5941	
7535	9386	
14357	6157	
5332	8931	
4941	1019	
7951	11154	
13346	13876	
10433	2410	
5136	13450	
8604	5462	
13457	3190	
6333	72	
10547	8953	
4877	14194	
10762	1119	
7465	13892	
4552	824	
6042	13170	
12184	3348	
1575	4817	
8418	8611	
10158	7559	
1680	358	
313	8628	
6559	13541	
2077	11184	
730	1238	
14766	8066	
7249	9471	
7159	12451	
2174	13928	
2157	2277	
3688	8312	
2651	8875	
9040	1922	
13936	14534	
465	2227	
10460	10392	
7429	5083	
9562	7369	
14722	5542	
14991	4372	
14491	6566	
577	7678	
11611	9167	
14050	8858	
9860	6182	
9844	6123	
11357	12855	
12758	13839	
10315	12642	
8093	12437	
14430	6544	
9654	8539	
12012	9576	
12319	4646	
13387	8993	
3813	1782	
8736	9283	
4008	1189	
5965	6382	
8563	11645	
2710	3782	
6328	7123	
5380	3858	
7368	14220	
11939	8744	
10768	1658	
2542	13686	
1207	1978	
10298	9007	
6324	6390	
14936	3801	
14700	6234	
10028	4215	
2785	7845	
5987	4272	
2606	710	
13145	4810	
9966	2096	
3384	6236	
11749	11068	
9981	5560	
2055	6306	
10804	4809	
3036	131	
2123	6862	
9581	9965	
3396	8018	
1752	14372	
7389	13960	
8710	1890	
9313	1016	
1022	11291	
13545	7016	
11219	5055	
10397	13634	
504	6924	
11412	5494	
10396	10456	
8140	11492	
11025	7176	
7611	9808	
4198	11360	
7180	4186	
2060	11256	
10213	1176	
9325	12086	
1204	10211	
9232	4030	
1858	3835	
6361	7491	
4480	4640	
758	13392	
5454	14638	
13541	2776	
1739	13484	
832	5102	
414	1617	
11651	14626	
13882	5939	
2076	4553	
10385	1397	
9424	13192	
839	13524	
6295	2876	
13335	13895	
10574	4376	
5204	9361	
10810	13004	
6501	14741	
11620	12943	
7995	2068	
11320	11433	
10695	9589	
7927	11464	
14788	354	
8477	3933	
2828	5490	
13989	14721	
3719	14481	
8872	2625	
8462	11640	
1540	13667	
14637	12114	
9201	996	
5054	6813	
7143	984	
10882	10729	
12611	4277	
4683	4080	
1856	2237	
9142	9738	
5883	5462	
5380	13044	
4215	14375	
10231	4916	
14662	4697	
7289	14803	
1609	13815	
14007	1895	
12358	964	
10509	3740	
9409	6656	
10636	4551	
494	12054	
2614	127	
12090	6189	
7714	14696	
9481	1489	
1027	7829	
9009	10238	
13843	8913	
13630	2560	
10500	4346	
6815	1673	
12335	7891	
6302	2320	
13430	2229	
1245	2970	
14331	11505	
204	1896	
948	284	
9439	12149	
10606	14624	
2211	5786	
12710	8522	
9185	11560	
5055	11709	
4523	12274	
10533	10595	
13524	10572	
744	4667	
11116	3795	
7388	6468	
2873	1643	
11781	8012	
14913	11783	
12976	2805	
6516	14784	
8525	5957	
7798	4453	
4673	6224	
13874	12508	
6455	2428	
122	11202	
12126	8033	
7339	9333	
8334	6571	
6237	13339	
13396	8013	
8624	13230	
4670	13020	
12250	2831	
3704	13733	
1373	13771	
7356	6092	
7398	3974	
5303	13050	
5991	7723	
6520	9082	
10615	8326	
7933	2920	
9759	3742	
7790	7094	
11621	10946	
1738	6437	
5789	7703	
10600	12428	
2155	14243	
14062	280	
2094	11497	
11613	2632	
1278	7329	
12598	6172	
2758	8435	
8701	13754	
7741	7184	
10315	10932	
630	13838	
6195	13937	
4855	4110	
10858	2966	
8902	4307	
4441	6089	
14783	11249	
13862	6234	
6331	4215	
10374	11143	
13987	7130	
4632	4818	
12434	2808	
1147	5457	
7728	4070	
631	3689	
14275	3782	
9233	12136	
8615	10385	
1480	7718	
10454	9557	
5932	4615	
4211	14347	
566	11888	
11664	2264	
13314	10931	
9144	6533	
9010	7592	
13815	3997	
8876	12354	
4053	10330	
2276	5588	
4665	6605	
9652	2078	
3122	6224	
9415	2624	
5977	14113	
6477	14297	
7594	2358	
3952	996	
1034	6320	
11238	12984	
11906	694	
14743	1531	
6665	14750	
238	3418	
3456	11961	
3101	7760	
10094	12348	
6001	14640	
10012	12391	
9268	7416	
4211	500	
3017	4132	
10257	3262	
11202	5372	
10347	4604	
13349	5940	
4980	9648	
4333	14998	
188	656	
11357	13509	
4076	1680	
3895	576	
12413	3097	
4147	12026	
6488	13474	
3051	7250	
14056	13754	
8379	5828	
1108	1007	
10174	7987	
11976	7999	
9547	10017	
11499	3624	
5982	13260	
12436	2638	
2027	9775	
6437	10577	
3398	5042	
11594	751	
13254	12615	
10891	2501	
1992	5275	
10948	7510	
4247	6044	
14925	645	
3912	13581	
9614	6949	
11764	3707	
9683	1539	
7495	12091	
8829	7692	
9198	9179	
7496	13889	
861	10433	
11745	5451	
5486	14348	
4208	6132	
13382	3189	
13795	1668	
11425	1617	
11867	9844	
9422	12910	
9015	2619	
4789	11007	
14230	3683	
10308	13918	
9187	5095	
8785	3701	
521	8771	
7850	1362	
10685	6216	
6392	12396	
8691	771	
362	2974	
10393	14960	
12718	6887	
6952	11432	
9298	314	
14976	5364	
7201	8289	
9099	6373	
12777	12002	
1170	9626	
1296	3963	
6939	8893	
10695	1903	
13556	13179	
8199	6317	
4714	11141	
4704	10385	
10162	3279	
2289	14545	
10824	13797	
10465	2630	
3918	12877	
7892	365	
244	253	
7785	4585	
3174	6618	
14032	3631	
14299	13738	
2729	1982	
11873	12567	
12031	3912	
5798	2896	
1996	1914	
4138	11965	
11158	7772	
6976	9894	
13063	3845	
8107	641	
7954	5654	
11509	967	
11089	7353	
10931	13482	
8572	13734	
8492	14725	
11636	9337	
2152	6264	
11965	8916	
7174	926	
9826	14741	
14861	14261	
7010	2115	
1060	14649	
4552	12730	
11717	3413	
10320	12025	
5483	10911	
14669	14100	
5325	12247	
7824	10867	
6683	12396	
10763	5638	
1205	11547	
10428	1859	
739	4005	
7421	7982	
13111	2915	
952	7716	
1663	10960	
9911	9995	
4590	12252	
1121	3905	
8850	5929	
5945	5840	
6616	13036	
4841	10715	
6259	8649	
9612	472	
11540	4043	
7200	5706	
3148	6351	
5586	9633	
11020	5115	
3180	5584	
9653	10457	
14761	3819	
10548	4746	
7450	5603	
541	793	
241	11512	
8656	12205	
9841	4650	
5969	866	
8689	10299	
3025	6684	
12870	6844	
10707	5249	
3629	11163	
10017	4346	
7890	3566	
1972	3798	
9170	3023	
13810	5916	
11837	2659	
5609	6234	
4800	5904	
5738	2903	
13471	4347	
8361	13913	
7191	14060	
8585	12827	
13312	10431	
1452	1407	
14162	8743	
7976	7212	
207	5944	
6413	7892	
9382	5097	
11715	3125	
7728	5757	
14193	7210	
2251	5661	
4432	14213	
7444	4891	
886	795	
10585	6317	
12230	14956	
9444	4740	
8228	6717	
1372	10241	
3094	3252	
3838	9619	
14510	3199	
105	8631	
2989	11674	
11542	10500	
8634	11491	
7662	7241	
4543	5963	
2245	4542	
1956	10244	
5077	1652	
6533	8905	
3406	2170	
13398	12999	
13520	3037	
4544	2838	
10619	12043	
1627	11187	
14438	1947	
5411	1286	
11396	565	
11367	5842	
1932	4042	
9516	11302	
2343	9879	
1480	2544	
14549	6716	
6898	14897	
2848	6003	
511	6256	
9722	7063	
12680	10767	
13083	13963	
279	5396	
1122	2083	
8496	11389	
8100	7123	
12445	7932	
10259	12763	
7713	13866	
13734	9371	
14182	5539	
14646	169	
2697	7045	
12064	2476	
9891	2454	
12438	5019	
12387	3466	
3097	9743	
14727	7654	
8889	1330	
14362	7828	
10652	11363	
2023	2715	
6269	2456	
10171	9193	
10076	11374	
1457	3744	
11908	815	
7783	10907	
273	11848	
11997	10564	
9656	1590	
12734	10419	
12993	1269	
1495	8028	
4615	10877	
4412	4590	
2240	13561	
866	4020	
11359	11061	
12615	2090	
3327	12443	
1829	9533	
5450	13210	
12046	14911	
936	5588	
10786	14837	
6835	14707	
1651	11631	
5063	4703	
8457	748	
14391	14846	
2858	744	
5610	1192	
129	12083	
645	10566	
15	1342	
11202	10487	
71	13364	
9774	13639	
8707	12243	
3096	11748	
117	831	
6788	11221	
4632	6881	
4896	10962	
11212	4265	
12582	10491	
10655	6445	
8144	7374	
5921	7508	
5874	11007	
14473	4571	
489	6470	
4923	1907	
4042	5040	
12115	7854	
6581	507	
13402	1876	
10671	2995	
207	1966	
1727	5929	
6658	2822	
4616	9598	
5737	3617	
13989	13620	
3013	13066	
9420	2557	
6047	5845	
13953	14067	
10348	1684	
13971	10827	
4640	11033	
8291	8726	
7783	5249	
8672	11318	
4574	9153	
13040	6833	
2919	11760	
12353	2533	
13787	7185	
11310	7529	
7642	1515	
4005	8339	
8799	3830	
12269	8819	
3223	5484	
1948	5483	
9775	13394	
2342	5329	
11821	3914	
13699	7699	
10167	3959	
11311	5918	
12016	3251	
6837	9843	
6537	9088	
4837	5311	
2036	3417	
14866	1277	
11539	11901	
14961	2938	
4559	6184	
13819	2164	
7157	13501	
9947	11384	
11915	3243	
1115	2166	
1088	8027	
9873	11092	
2393	12252	
2679	8260	
10199	1499	
13128	1418	
11678	1522	
8462	2079	
14737	10531	
1369	12851	
11217	7922	
12674	6674	
4324	3244	
11261	11142	
12218	200	
6885	1860	
7603	2513	
4569	8334	
7029	181	
12124	10620	
11953	2821	
7755	1264	
244	12440	
5919	10717	
4836	302	
9674	4163	
7504	11455	
13238	7906	
690	2102	
8449	12775	
49	1149	
10005	13216	
9670	13798	
68	13504	
9112	3283	
6688	1656	
11443	186	
9216	11027	
9979	5161	
10847	4707	
14319	5842	
2839	12053	
14561	14971	
147	11134	
8370	13260	
7473	4537	
12633	14422	
13750	1606	
14532	2533	
5076	2136	
10463	4657	
3351	3523	
8161	3791	
8845	9615	
12983	8471	
14475	11574	
8	369	
5316	12870	
12871	2857	
3708	4540	
7927	10332	
12867	9798	
10153	1918	
8102	8218	
13872	12722	
13567	4160	
13590	13677	
9396	11664	
13303	5023	
10005	6362	
3347	11439	
6639	10945	
11282	14298	
6670	4146	
8783	5343	
9839	6695	
1391	10938	
12707	13330	
131	13171	
14503	6280	
11808	12250	
9088	14324	
5960	10962	
7621	2021	
2106	1431	
10005	4110	
1020	9565	
14486	7719	
592	4558	
6775	8229	
13341	10552	
846	3347	
11124	2633	
14675	10651	
5003	2623	
14630	3989	
6895	329	
5900	7546	
11962	6147	
1540	6557	
6596	10890	
13063	11151	
2181	1413	
7454	6502	
7552	12451	
4958	9746	
4716	3911	
9854	9100	
6916	13949	
3689	1307	
94	6544	
1903	427	
3345	3689	
8198	12244	
3967	3918	
5149	11485	
2346	5444	
3049	1259	
5275	6323	
11025	10474	
10717	11277	
980	13446	
10120	3090	
7835	12574	
5682	12371	
4256	8342	
7472	5984	
653	80	
5722	2808	
8994	11726	
11492	14181	
3910	10287	
768	11514	
11862	6748	
849	6122	
10156	45	
7539	2615	
2271	10996	
2262	3931	
8464	10110	
4793	6350	
11285	7649	
1564	2892	
8982	14799	
7717	10522	
4660	13150	
1756	11989	
409	3497	
5818	12072	
3939	11398	
1236	11696	
13499	6900	
4310	11317	
9482	11681	
9874	14215	
5586	10118	
10039	7626	
7794	4032	
12134	10104	
9140	6660	
4128	12562	
6960	13710	
11988	2827	
9364	973	
8413	4776	
1811	8702	
9319	8551	
1345	13764	
2386	4276	
11801	8001	
12247	8826	
7965	164	
9247	8404	
12021	10271	
7947	12192	
1324	9219	
7318	6300	
4395	11042	
1239	8177	
13240	2697	
9563	3432	
13322	14024	
13751	4821	
7891	2664	
8051	7903	
3840	7464	
9729	9632	
7589	635	
7021	9240	
14665	7361	
8327	64	
12161	7360	
939	11005	
10497	10040	
14482	12812	
12628	4488	
9209	14868	
2604	8440	
9351	4332	
6941	7164	
9197	610	
3092	11985	
13230	4885	
13502	5071	
9733	6912	
4995	12475	
9997	1676	
257	5952	
11787	7248	
14676	14410	
14864	11824	
3171	11166	
2956	6967	
11230	12969	
10972	8873	
5859	4444	
5108	482	
12736	5777	
1439	1981	
5947	12748	
12851	6530	
742	5265	
6282	4888	
4134	5334	
5266	12290	
434	4932	
8118	5448	
13192	13416	
10854	14829	
7435	5712	
4306	5529	
12145	10404	
9412	1186	
4073	6251	
714	3924	
1041	13199	
3651	9154	
11038	4590	
10233	11967	
7773	5206	
14932	14206	
10302	8531	
5256	13506	
1000	7904	
10853	12547	
8503	3969	
3268	2262	
11498	8264	
10321	12007	
10529	8004	
6859	6725	
5756	3522	
10729	8115	
13015	1831	
9711	6367	
3546	12923	
7941	5640	
13964	1211	
1065	9929	
14231	2460	
5771	9588	
4462	11151	
10806	5869	
14195	5725	
14855	8948	
11014	11168	
9437	11046	
6672	4931	
8489	12745	
3334	5975	
5447	4538	
728	12620	
5394	11301	
817	11400	
14821	11904	
4001	983	
13462	4557	
10069	3551	
2101	3714	
11856	12790	
1298	11310	
10251	11490	
6229	12066	
11209	12901	
5727	3505	
3374	7587	
2414	8389	
1669	10898	
9525	6840	
3127	12157	
169	3701	
13673	581	
11032	4913	
6495	7436	
13077	11352	
14157	10855	
9286	688	
6573	14247	
2511	3596	
14106	9388	
10007	13166	
14763	13071	
9711	10485	
4347	7538	
12683	7422	
14861	2847	
3033	10514	
1620	4794	
1311	11364	
6025	10595	
13065	3941	
526	8532	
831	4094	
4935	8659	
10885	11241	
7200	412	
7077	2101	
12753	5239	
7687	6644	
10703	9945	
1264	11858	
8396	4266	
48	644	
4006	10930	
9725	5923	
8749	4080	
5078	6364	
14614	8609	
11274	6261	
1037	14657	
12830	3037	
13095	4354	
5261	977	
13453	5934	
1945	13991	
14596	11786	
13728	1712	
14210	13641	
9211	10399	
8859	7137	
6128	5577	
8497	8935	
8879	8904	
5386	12154	
8873	7544	
12427	4750	
5660	11972	
12667	3320	
13003	4854	
1738	369	
11754	11530	
12832	4433	
8984	11101	
9394	14977	
10917	11919	
1110	7108	
10811	12330	
4944	8123	
1664	694	
8814	7532	
1625	13179	
6246	5534	
7691	10322	
3223	12524	
5851	12929	
13836	4459	
14398	11985	
10813	8002	
8034	517	
3600	6437	
10811	3728	
13797	3294	
8449	1155	
4959	11145	
13303	4651	
1726	13321	
9071	11787	
4361	13764	
7472	5587	
5904	14616	
777	3197	
6128	13465	
6760	12927	
12080	3025	
459	6754	
9360	2258	
3560	2318	
14946	6275	
16	1072	
10536	7092	
4309	5185	
2893	11559	
2677	14412	
5552	13557	
9727	14059	
4682	10962	
4530	3710	
6729	14039	
14204	7538	
5309	2946	
104	7402	
14295	13052	
5201	8349	
